,baseMean,log2FoldChange,lfcSE,stat,pvalue,padj
LAP3,2526.5141850998225,-0.0579019394761328,0.14818628334406508,-0.3907375107161144,0.6959912691419778,0.9999760324314529
CD99,11962.057211431955,-0.06199490287673162,0.2514963562499765,-0.24650417922998205,0.8052919696809012,0.9999760324314529
HS3ST1,63.183220765952875,0.2886662963333299,0.2523932843485807,1.1437162326975883,0.252741339174849,0.9999760324314529
AOC1,998.2877482949943,0.021492221047832997,0.30019355486383736,0.07159454525125132,0.9429245811958872,0.9999760324314529
WNT16,13.940569909306538,0.37205420839608444,0.6252969387878855,0.595004045785507,0.55184076661009,0.9999760324314529
HECW1,217.9305566511917,-0.2704520226064189,0.44502916812594395,-0.6077175205061627,0.5433748407469889,0.9999760324314529
MAD1L1,429.15076869301754,-0.3355187781203736,0.22775796181484173,-1.4731374282016856,0.14071398295596774,0.9999760324314529
LASP1,2314.65103856212,0.31015684798266835,0.14775711629520305,2.099099222828685,0.035808154945887356,0.9834725437173693
SNX11,270.59542116765977,-0.2030753188992515,0.16925521660922338,-1.1998171930387942,0.23021034535609186,0.9999760324314529
TMEM176A,1838.3275664006455,0.26701651377950697,0.2553053659424189,1.045871138641596,0.29562053112949016,0.9999760324314529
