,baseMean,log2FoldChange,lfcSE,stat,pvalue,padj
SELENOK,114.59213921751038,0.1671315671169858,0.1816374640784944,0.9201381882581233,0.35750055042145645,0.6349463128644818
ACTR8,675.718990819971,-0.13781168128594748,0.12482353371432689,-1.10405207403714,0.2695705492468047,0.558080114395876
TBCCD1,1060.7270042962612,-0.16582578970698023,0.12209073646494728,-1.3582176216505126,0.1743946406467033,0.4486335412056413
TIMMDC1,652.8986612638594,-0.16573320837136213,0.141416877426839,-1.1719478706288293,0.24121798598865307,0.5289563450192823
CRBN,1965.9656150751819,-0.04737744618772857,0.1678760668799112,-0.28221679878656947,0.7777772780783205,0.9044944425464405
KNG1,46.73895003489965,-0.391359030760209,0.4309489449230924,-0.9081331683734634,0.36380786829942735,0.6400862433109997
HRG,6.376792253896389,-0.9331364330597546,0.8487376658527818,-1.0994403460604898,0.2715760406110844,
BCL6,755.5362801768341,0.7013412606525246,0.256446031143345,2.7348493463737698,0.00624088321613649,0.07692280089272249
HGD,384.23395997128506,-0.6851746804829645,0.46782580380298594,-1.4645936049553818,0.14303182780546028,0.40732680657685205
CLDN16,24.612234271646937,0.93789975298532,0.6063071993610318,1.5469051892732648,0.12188610956596992,0.37747066856580935
ARL6,155.72472119383082,-0.11340237769175875,0.22671160972523913,-0.5002054276320282,0.6169304369886124,0.8186629684536386
NPHP3,1635.75506948534,0.3441544992253315,0.18138169526434295,1.8974047999924466,0.05777453261671851,0.2532772826228078
CD86,276.56914672148747,0.6008328937453231,0.27609398792240103,2.1761897036098925,0.02954107850713179,0.18016986618192546
AMOTL2,460.70497855458694,0.44150739010335316,0.21450213948549307,2.0582889809973786,0.03956240131057692,0.20770874474869366
NIT2,1112.8467824491925,-0.31171591949874167,0.1494188183290802,-2.08618916268109,0.036961491529931625,0.20090359105785416
FAM162A,969.7831594369833,-0.06544327881850137,0.22650235399472923,-0.288929795493535,0.7726351021451117,0.9024902199761375
OGG1,1111.7268411340135,-0.006426506729887802,0.16073489906167673,-0.039982024858346676,0.9681074569184109,0.9869000940791453
KPNA1,1268.7142122265554,-0.10344628572596451,0.10122221228475606,-1.021972187635573,0.30679406408987653,0.5927434961111923
PCCB,1613.2631220986405,-0.1627936599651254,0.21926866168637313,-0.7424392465074389,0.45782124829621085,0.7124976797686529
UBE3A,9347.98482375408,0.17784456448603275,0.11711757908189713,1.5185129839617921,0.12888512884403514,0.38678136815976333
